,name,yearmin,part_num,decade,5year
1218,Plates Round Curved and Dishes,2011,4,2010,2010
1219,Plates Round Curved and Dishes,2012,10,2010,2010
1220,Plates Round Curved and Dishes,2013,5,2010,2010
1221,Plates Round Curved and Dishes,2014,8,2010,2010
1222,Plates Round Curved and Dishes,2015,25,2010,2015
1223,Plates Round Curved and Dishes,2016,17,2010,2015
1224,Plates Round Curved and Dishes,2017,12,2010,2015
1225,Plates Round Curved and Dishes,2018,28,2010,2015
1226,Plates Round Curved and Dishes,2019,13,2010,2015
1227,Plates Round Curved and Dishes,2020,25,2020,2020
1228,Plates Round Curved and Dishes,2021,22,2020,2020
1229,Plates Round Curved and Dishes,2022,18,2020,2020
1230,Plates Round Curved and Dishes,2023,15,2020,2020
1231,Plates Special,1966,7,1960,1965
1232,Plates Special,1967,2,1960,1965
1233,Plates Special,1969,1,1960,1965
1234,Plates Special,1970,3,1970,1970
1235,Plates Special,1971,1,1970,1970
1236,Plates Special,1974,2,1970,1970
1237,Plates Special,1977,2,1970,1975
1238,Plates Special,1978,4,1970,1975
1239,Plates Special,1979,4,1970,1975
1240,Plates Special,1980,5,1980,1980
1241,Plates Special,1983,1,1980,1980
1242,Plates Special,1984,10,1980,1980
1243,Plates Special,1985,2,1980,1985
1244,Plates Special,1987,2,1980,1985
1245,Plates Special,1988,1,1980,1985
1246,Plates Special,1989,5,1980,1985
1247,Plates Special,1990,2,1990,1990
1248,Plates Special,1991,1,1990,1990
1249,Plates Special,1992,2,1990,1990
1250,Plates Special,1993,1,1990,1990
1251,Plates Special,1994,6,1990,1990
1252,Plates Special,1995,1,1990,1995
1253,Plates Special,1996,3,1990,1995
1254,Plates Special,1997,3,1990,1995
1255,Plates Special,1998,5,1990,1995
1256,Plates Special,1999,3,1990,1995
1257,Plates Special,2000,5,2000,2000
1258,Plates Special,2001,6,2000,2000
1259,Plates Special,2002,6,2000,2000
1260,Plates Special,2003,2,2000,2000
1261,Plates Special,2004,6,2000,2000
1262,Plates Special,2005,3,2000,2005
1263,Plates Special,2006,1,2000,2005
1264,Plates Special,2007,3,2000,2005
1265,Plates Special,2008,6,2000,2005
1266,Plates Special,2009,14,2000,2005
1267,Plates Special,2010,8,2010,2010
1268,Plates Special,2011,6,2010,2010
1269,Plates Special,2012,20,2010,2010
1270,Plates Special,2013,13,2010,2010
1271,Plates Special,2014,16,2010,2010
1272,Plates Special,2015,13,2010,2015
1273,Plates Special,2016,15,2010,2015
1274,Plates Special,2017,12,2010,2015
1275,Plates Special,2018,8,2010,2015
1276,Plates Special,2019,21,2010,2015
1277,Plates Special,2020,25,2020,2020
1278,Plates Special,2021,41,2020,2020
1279,Plates Special,2022,19,2020,2020
1280,Plates Special,2023,18,2020,2020
1281,Pneumatics,1984,6,1980,1980
1282,Pneumatics,1989,4,1980,1985
1283,Pneumatics,1992,2,1990,1990
1284,Pneumatics,1995,1,1990,1995
1285,Pneumatics,1997,1,1990,1995
1286,Pneumatics,2002,1,2000,2000
1287,Pneumatics,2003,1,2000,2000
1288,Pneumatics,2005,1,2000,2005
1289,Pneumatics,2008,2,2000,2005
1290,Pneumatics,2011,2,2010,2010
1291,Pneumatics,2015,5,2010,2015
1292,Pneumatics,2016,1,2010,2015
1293,Pneumatics,2018,2,2010,2015
1294,Pneumatics,2019,2,2010,2015
1295,Projectiles / Launchers,1989,2,1980,1985
1296,Projectiles / Launchers,1998,2,1990,1995
1297,Projectiles / Launchers,2000,3,2000,2000
1298,Projectiles / Launchers,2001,1,2000,2000
1299,Projectiles / Launchers,2002,2,2000,2000
1300,Projectiles / Launchers,2003,1,2000,2000
1301,Projectiles / Launchers,2004,3,2000,2000
1302,Projectiles / Launchers,2005,2,2000,2005
1303,Projectiles / Launchers,2006,8,2000,2005
1304,Projectiles / Launchers,2007,6,2000,2005
1305,Projectiles / Launchers,2008,5,2000,2005
1306,Projectiles / Launchers,2009,1,2000,2005
1307,Projectiles / Launchers,2010,3,2010,2010
1308,Projectiles / Launchers,2011,1,2010,2010
1309,Projectiles / Launchers,2012,1,2010,2010
1310,Projectiles / Launchers,2013,2,2010,2010
1311,Projectiles / Launchers,2014,6,2010,2010
1312,Projectiles / Launchers,2015,6,2010,2015
1313,Projectiles / Launchers,2016,2,2010,2015
1314,Projectiles / Launchers,2018,2,2010,2015
1315,Projectiles / Launchers,2019,2,2010,2015
1316,Projectiles / Launchers,2020,2,2020,2020
1317,Projectiles / Launchers,2021,4,2020,2020
1318,Projectiles / Launchers,2022,3,2020,2020
1319,Projectiles / Launchers,2023,5,2020,2020
1320,Rock,1992,2,1990,1990
1321,Rock,1995,1,1990,1995
1322,Rock,1998,2,1990,1995
1323,Rock,1999,4,1990,1995
1324,Rock,2001,1,2000,2000
1325,Rock,2002,1,2000,2000
1326,Rock,2004,3,2000,2000
1327,Rock,2005,5,2000,2005
1328,Rock,2006,1,2000,2005
1329,Rock,2007,1,2000,2005
1330,Rock,2012,7,2010,2010
1331,Rock,2013,1,2010,2010
1332,Rock,2014,4,2010,2010
1333,Rock,2015,1,2010,2015
1334,Rock,2016,2,2010,2015
1335,Rock,2018,2,2010,2015
1336,Rock,2019,3,2010,2015
1337,Rock,2020,1,2020,2020
1338,Rock,2021,1,2020,2020
1339,Rock,2022,4,2020,2020
1340,Rock,2023,1,2020,2020
1341,Stickers,1971,1,1970,1970
1342,Stickers,1972,11,1970,1970
1343,Stickers,1973,12,1970,1970
1344,Stickers,1974,15,1970,1970
1345,Stickers,1975,11,1970,1975
1346,Stickers,1976,18,1970,1975
1347,Stickers,1977,13,1970,1975
1348,Stickers,1978,44,1970,1975
1349,Stickers,1979,18,1970,1975
1350,Stickers,1980,25,1980,1980
1351,Stickers,1981,8,1980,1980
1352,Stickers,1982,20,1980,1980
1353,Stickers,1983,12,1980,1980
1354,Stickers,1984,9,1980,1980
1355,Stickers,1985,19,1980,1985
1356,Stickers,1986,21,1980,1985
1357,Stickers,1987,14,1980,1985
1358,Stickers,1988,5,1980,1985
1359,Stickers,1989,7,1980,1985
1360,Stickers,1990,14,1990,1990
1361,Stickers,1991,18,1990,1990
1362,Stickers,1992,15,1990,1990
1363,Stickers,1993,17,1990,1990
1364,Stickers,1994,35,1990,1990
1365,Stickers,1995,26,1990,1995
1366,Stickers,1996,50,1990,1995
1367,Stickers,1997,52,1990,1995
1368,Stickers,1998,82,1990,1995
1369,Stickers,1999,52,1990,1995
1370,Stickers,2000,56,2000,2000
1371,Stickers,2001,49,2000,2000
1372,Stickers,2002,47,2000,2000
1373,Stickers,2003,65,2000,2000
1374,Stickers,2004,66,2000,2000
1375,Stickers,2005,68,2000,2005
1376,Stickers,2006,84,2000,2005
1377,Stickers,2007,73,2000,2005
1378,Stickers,2008,104,2000,2005
1379,Stickers,2009,120,2000,2005
1380,Stickers,2010,109,2010,2010
1381,Stickers,2011,98,2010,2010
1382,Stickers,2012,112,2010,2010
1383,Stickers,2013,129,2010,2010
1384,Stickers,2014,174,2010,2010
1385,Stickers,2015,181,2010,2015
1386,Stickers,2016,189,2010,2015
1387,Stickers,2017,190,2010,2015
1388,Stickers,2018,173,2010,2015
1389,Stickers,2019,207,2010,2015
1390,Stickers,2020,219,2020,2020
1391,Stickers,2021,232,2020,2020
1392,Stickers,2022,213,2020,2020
1393,Stickers,2023,116,2020,2020
1394,"String, Bands and Reels",1967,2,1960,1965
1395,"String, Bands and Reels",1969,3,1960,1965
1396,"String, Bands and Reels",1971,2,1970,1970
1397,"String, Bands and Reels",1973,2,1970,1970
1398,"String, Bands and Reels",1974,1,1970,1970
1399,"String, Bands and Reels",1975,1,1970,1975
1400,"String, Bands and Reels",1976,3,1970,1975
1401,"String, Bands and Reels",1978,2,1970,1975
1402,"String, Bands and Reels",1979,3,1970,1975
1403,"String, Bands and Reels",1980,3,1980,1980
1404,"String, Bands and Reels",1981,4,1980,1980
1405,"String, Bands and Reels",1985,1,1980,1985
1406,"String, Bands and Reels",1987,2,1980,1985
1407,"String, Bands and Reels",1989,4,1980,1985
1408,"String, Bands and Reels",1990,4,1990,1990
1409,"String, Bands and Reels",1991,2,1990,1990
1410,"String, Bands and Reels",1992,2,1990,1990
1411,"String, Bands and Reels",1993,1,1990,1990
1412,"String, Bands and Reels",1994,2,1990,1990
1413,"String, Bands and Reels",1995,3,1990,1995
1414,"String, Bands and Reels",1996,5,1990,1995
1415,"String, Bands and Reels",1997,6,1990,1995
1416,"String, Bands and Reels",1998,1,1990,1995
1417,"String, Bands and Reels",1999,2,1990,1995
1418,"String, Bands and Reels",2000,4,2000,2000
1419,"String, Bands and Reels",2001,5,2000,2000
1420,"String, Bands and Reels",2002,5,2000,2000
1421,"String, Bands and Reels",2003,2,2000,2000
1422,"String, Bands and Reels",2005,2,2000,2005
1423,"String, Bands and Reels",2006,1,2000,2005
1424,"String, Bands and Reels",2007,1,2000,2005
1425,"String, Bands and Reels",2008,1,2000,2005
1426,"String, Bands and Reels",2011,1,2010,2010
1427,"String, Bands and Reels",2012,1,2010,2010
1428,"String, Bands and Reels",2013,1,2010,2010
1429,"String, Bands and Reels",2014,1,2010,2010
1430,"String, Bands and Reels",2015,3,2010,2015
1431,"String, Bands and Reels",2016,2,2010,2015
1432,"String, Bands and Reels",2017,1,2010,2015
1433,"String, Bands and Reels",2018,3,2010,2015
1434,"String, Bands and Reels",2019,1,2010,2015
1435,"String, Bands and Reels",2021,7,2020,2020
1436,"String, Bands and Reels",2022,1,2020,2020
1437,"String, Bands and Reels",2023,2,2020,2020
1438,"Supports, Girders and Cranes",1967,1,1960,1965
1439,"Supports, Girders and Cranes",1969,2,1960,1965
1440,"Supports, Girders and Cranes",1971,2,1970,1970
1441,"Supports, Girders and Cranes",1974,1,1970,1970
1442,"Supports, Girders and Cranes",1979,3,1970,1975
1443,"Supports, Girders and Cranes",1980,2,1980,1980
1444,"Supports, Girders and Cranes",1983,1,1980,1980
1445,"Supports, Girders and Cranes",1984,1,1980,1980
1446,"Supports, Girders and Cranes",1985,2,1980,1985
1447,"Supports, Girders and Cranes",1986,3,1980,1985
1448,"Supports, Girders and Cranes",1987,4,1980,1985
1449,"Supports, Girders and Cranes",1988,4,1980,1985
1450,"Supports, Girders and Cranes",1989,2,1980,1985
1451,"Supports, Girders and Cranes",1990,1,1990,1990
1452,"Supports, Girders and Cranes",1991,7,1990,1990
1453,"Supports, Girders and Cranes",1993,1,1990,1990
1454,"Supports, Girders and Cranes",1994,1,1990,1990
1455,"Supports, Girders and Cranes",1996,1,1990,1995
1456,"Supports, Girders and Cranes",1997,1,1990,1995
1457,"Supports, Girders and Cranes",1998,4,1990,1995
1458,"Supports, Girders and Cranes",1999,1,1990,1995
1459,"Supports, Girders and Cranes",2000,3,2000,2000
1460,"Supports, Girders and Cranes",2001,3,2000,2000
1461,"Supports, Girders and Cranes",2003,3,2000,2000
1462,"Supports, Girders and Cranes",2004,2,2000,2000
1463,"Supports, Girders and Cranes",2005,5,2000,2005
1464,"Supports, Girders and Cranes",2006,1,2000,2005
1465,"Supports, Girders and Cranes",2007,2,2000,2005
1466,"Supports, Girders and Cranes",2009,2,2000,2005
1467,"Supports, Girders and Cranes",2010,3,2010,2010
1468,"Supports, Girders and Cranes",2011,2,2010,2010
1469,"Supports, Girders and Cranes",2012,1,2010,2010
1470,"Supports, Girders and Cranes",2022,2,2020,2020
1471,"Supports, Girders and Cranes",2023,2,2020,2020
1472,Technic Axles,1970,5,1970,1970
1473,Technic Axles,1974,1,1970,1970
1474,Technic Axles,1977,2,1970,1975
1475,Technic Axles,1983,1,1980,1980
1476,Technic Axles,1984,2,1980,1980
1477,Technic Axles,1986,1,1980,1985
1478,Technic Axles,1995,2,1990,1995
1479,Technic Axles,1997,1,1990,1995
1480,Technic Axles,1998,1,1990,1995
1481,Technic Axles,2003,1,2000,2000
1482,Technic Axles,2004,2,2000,2000
1483,Technic Axles,2006,2,2000,2005
1484,Technic Axles,2009,2,2000,2005
1485,Technic Axles,2012,1,2010,2010
1486,Technic Axles,2014,1,2010,2010
1487,Technic Axles,2016,2,2010,2015
1488,Technic Beams,1989,1,1980,1985
1489,Technic Beams,1991,1,1990,1990
1490,Technic Beams,1995,1,1990,1995
1491,Technic Beams,1996,1,1990,1995
1492,Technic Beams,1997,2,1990,1995
1493,Technic Beams,1998,3,1990,1995
1494,Technic Beams,1999,2,1990,1995
1495,Technic Beams,2000,9,2000,2000
1496,Technic Beams,2001,3,2000,2000
1497,Technic Beams,2002,3,2000,2000
1498,Technic Beams,2004,1,2000,2000
1499,Technic Beams,2008,1,2000,2005
1500,Technic Beams,2009,2,2000,2005
1501,Technic Beams,2013,1,2010,2010
1502,Technic Beams,2017,1,2010,2015
1503,Technic Beams,2019,1,2010,2015
1504,Technic Beams,2020,1,2020,2020
1505,Technic Beams,2021,6,2020,2020
1506,Technic Beams,2022,2,2020,2020
1507,Technic Beams,2023,3,2020,2020
1508,Technic Beams Special,1998,1,1990,1995
1509,Technic Beams Special,1999,2,1990,1995
1510,Technic Beams Special,2000,1,2000,2000
1511,Technic Beams Special,2002,2,2000,2000
1512,Technic Beams Special,2003,3,2000,2000
1513,Technic Beams Special,2004,1,2000,2000
1514,Technic Beams Special,2005,2,2000,2005
1515,Technic Beams Special,2006,2,2000,2005
1516,Technic Beams Special,2009,5,2000,2005
1517,Technic Beams Special,2012,1,2010,2010
1518,Technic Beams Special,2014,1,2010,2010
1519,Technic Beams Special,2015,1,2010,2015
1520,Technic Beams Special,2019,2,2010,2015
1521,Technic Beams Special,2020,2,2020,2020
1522,Technic Beams Special,2021,1,2020,2020
1523,Technic Beams Special,2022,3,2020,2020
1524,Technic Beams Special,2023,1,2020,2020
1525,Technic Bricks,1970,2,1970,1970
1526,Technic Bricks,1976,1,1970,1975
1527,Technic Bricks,1977,4,1970,1975
1528,Technic Bricks,1979,2,1970,1975
1529,Technic Bricks,1988,2,1980,1985
1530,Technic Bricks,1990,1,1990,1990
1531,Technic Bricks,1993,1,1990,1990
1532,Technic Bricks,1996,1,1990,1995
1533,Technic Bricks,1997,2,1990,1995
1534,Technic Bricks,1998,1,1990,1995
1535,Technic Bricks,1999,1,1990,1995
1536,Technic Bricks,2000,2,2000,2000
1537,Technic Bricks,2001,3,2000,2000
1538,Technic Bricks,2002,1,2000,2000
1539,Technic Bricks,2005,1,2000,2005
1540,Technic Bricks,2021,2,2020,2020
1541,Technic Bricks,2022,1,2020,2020
1542,Technic Bushes,1970,1,1970,1970
1543,Technic Bushes,1974,1,1970,1970
1544,Technic Bushes,1977,1,1970,1975
1545,Technic Bushes,1980,1,1980,1980
1546,Technic Bushes,1990,1,1990,1990
1547,Technic Bushes,1997,1,1990,1995
1548,Technic Bushes,2005,1,2000,2005
1549,Technic Connectors,1977,1,1970,1975
1550,Technic Connectors,1980,1,1980,1980
1551,Technic Connectors,1981,1,1980,1980
1552,Technic Connectors,1993,3,1990,1990
1553,Technic Connectors,1995,2,1990,1995
1554,Technic Connectors,1997,6,1990,1995
1555,Technic Connectors,1998,2,1990,1995
1556,Technic Connectors,1999,9,1990,1995
1557,Technic Connectors,2000,12,2000,2000
1558,Technic Connectors,2001,2,2000,2000
1559,Technic Connectors,2002,3,2000,2000
1560,Technic Connectors,2003,5,2000,2000
1561,Technic Connectors,2004,11,2000,2000
1562,Technic Connectors,2005,1,2000,2005
1563,Technic Connectors,2006,4,2000,2005
1564,Technic Connectors,2007,2,2000,2005
1565,Technic Connectors,2008,5,2000,2005
1566,Technic Connectors,2009,2,2000,2005
1567,Technic Connectors,2010,7,2010,2010
1568,Technic Connectors,2011,1,2010,2010
1569,Technic Connectors,2012,4,2010,2010
1570,Technic Connectors,2013,2,2010,2010
1571,Technic Connectors,2014,4,2010,2010
1572,Technic Connectors,2015,2,2010,2015
1573,Technic Connectors,2016,3,2010,2015
1574,Technic Connectors,2017,1,2010,2015
1575,Technic Connectors,2018,1,2010,2015
1576,Technic Connectors,2019,6,2010,2015
1577,Technic Connectors,2020,2,2020,2020
1578,Technic Connectors,2021,3,2020,2020
1579,Technic Connectors,2022,1,2020,2020
1580,Technic Connectors,2023,1,2020,2020
1581,Technic Gears,1965,4,1960,1965
1582,Technic Gears,1970,3,1970,1970
1583,Technic Gears,1977,5,1970,1975
1584,Technic Gears,1979,1,1970,1975
1585,Technic Gears,1980,2,1980,1980
1586,Technic Gears,1982,1,1980,1980
1587,Technic Gears,1985,1,1980,1985
1588,Technic Gears,1987,1,1980,1985
1589,Technic Gears,1991,2,1990,1990
1590,Technic Gears,1993,2,1990,1990
1591,Technic Gears,1994,4,1990,1990
1592,Technic Gears,1995,1,1990,1995
1593,Technic Gears,1996,1,1990,1995
1594,Technic Gears,1997,2,1990,1995
1595,Technic Gears,1998,2,1990,1995
1596,Technic Gears,1999,6,1990,1995
1597,Technic Gears,2000,1,2000,2000
1598,Technic Gears,2002,3,2000,2000
1599,Technic Gears,2003,1,2000,2000
1600,Technic Gears,2005,1,2000,2005
1601,Technic Gears,2007,2,2000,2005
1602,Technic Gears,2008,2,2000,2005
1603,Technic Gears,2009,4,2000,2005
1604,Technic Gears,2010,3,2010,2010
1605,Technic Gears,2013,4,2010,2010
1606,Technic Gears,2014,1,2010,2010
1607,Technic Gears,2015,4,2010,2015
1608,Technic Gears,2016,2,2010,2015
1609,Technic Gears,2017,1,2010,2015
1610,Technic Gears,2018,3,2010,2015
1611,Technic Gears,2019,3,2010,2015
1612,Technic Gears,2020,2,2020,2020
1613,Technic Gears,2021,1,2020,2020
1614,Technic Gears,2022,5,2020,2020
1615,Technic Gears,2023,1,2020,2020
1616,Technic Panels,1999,6,1990,1995
1617,Technic Panels,2000,2,2000,2000
1618,Technic Panels,2001,2,2000,2000
1619,Technic Panels,2002,4,2000,2000
1620,Technic Panels,2004,14,2000,2000
1621,Technic Panels,2008,5,2000,2005
1622,Technic Panels,2009,9,2000,2005
1623,Technic Panels,2010,2,2010,2010
1624,Technic Panels,2013,3,2010,2010
1625,Technic Panels,2014,1,2010,2010
1626,Technic Panels,2015,2,2010,2015
1627,Technic Panels,2016,5,2010,2015
1628,Technic Panels,2019,6,2010,2015
1629,Technic Panels,2020,7,2020,2020
1630,Technic Panels,2021,8,2020,2020
1631,Technic Panels,2022,17,2020,2020
1632,Technic Panels,2023,18,2020,2020
1633,Technic Pins,1977,1,1970,1975
1634,Technic Pins,1978,1,1970,1975
1635,Technic Pins,1980,1,1980,1980
1636,Technic Pins,1982,1,1980,1980
1637,Technic Pins,1988,1,1980,1985
1638,Technic Pins,1990,1,1990,1990
1639,Technic Pins,1993,1,1990,1990
1640,Technic Pins,1995,1,1990,1995
1641,Technic Pins,1996,2,1990,1995
1642,Technic Pins,1997,1,1990,1995
1643,Technic Pins,1999,1,1990,1995
1644,Technic Pins,2001,1,2000,2000
1645,Technic Pins,2002,2,2000,2000
1646,Technic Pins,2004,2,2000,2000
1647,Technic Pins,2007,1,2000,2005
1648,Technic Pins,2008,1,2000,2005
1649,Technic Pins,2014,3,2010,2010
1650,Technic Pins,2015,2,2010,2015
1651,Technic Pins,2018,1,2010,2015
1652,Technic Pins,2019,4,2010,2015
1653,Technic Pins,2021,3,2020,2020
1654,Technic Pins,2022,2,2020,2020
1655,Technic Special,1974,1,1970,1970
1656,Technic Special,1978,1,1970,1975
1657,Technic Special,1979,1,1970,1975
1658,Technic Special,1981,2,1980,1980
1659,Technic Special,1982,1,1980,1980
1660,Technic Special,1984,1,1980,1980
1661,Technic Special,1986,5,1980,1985
1662,Technic Special,1987,4,1980,1985
1663,Technic Special,1990,1,1990,1990
1664,Technic Special,1991,14,1990,1990
1665,Technic Special,1992,2,1990,1990
1666,Technic Special,1993,3,1990,1990
1667,Technic Special,1994,6,1990,1990
1668,Technic Special,1995,13,1990,1995
1669,Technic Special,1996,2,1990,1995
1670,Technic Special,1997,3,1990,1995
1671,Technic Special,1998,3,1990,1995
1672,Technic Special,1999,19,1990,1995
1673,Technic Special,2000,6,2000,2000
1674,Technic Special,2001,3,2000,2000
1675,Technic Special,2002,1,2000,2000
1676,Technic Special,2003,3,2000,2000
1677,Technic Special,2004,9,2000,2000
1678,Technic Special,2005,3,2000,2005
1679,Technic Special,2006,3,2000,2005
1680,Technic Special,2007,6,2000,2005
1681,Technic Special,2008,3,2000,2005
1682,Technic Special,2009,2,2000,2005
1683,Technic Special,2010,2,2010,2010
1684,Technic Special,2011,2,2010,2010
1685,Technic Special,2012,4,2010,2010
1686,Technic Special,2013,3,2010,2010
1687,Technic Special,2014,5,2010,2010
1688,Technic Special,2015,5,2010,2015
1689,Technic Special,2016,9,2010,2015
1690,Technic Special,2017,5,2010,2015
1691,Technic Special,2018,6,2010,2015
1692,Technic Special,2019,2,2010,2015
1693,Technic Special,2020,7,2020,2020
1694,Technic Special,2021,9,2020,2020
1695,Technic Special,2022,10,2020,2020
1696,Technic Special,2023,2,2020,2020
1697,"Technic Steering, Suspension and Engine",1972,1,1970,1970
1698,"Technic Steering, Suspension and Engine",1977,3,1970,1975
1699,"Technic Steering, Suspension and Engine",1980,1,1980,1980
1700,"Technic Steering, Suspension and Engine",1981,1,1980,1980
1701,"Technic Steering, Suspension and Engine",1988,8,1980,1985
1702,"Technic Steering, Suspension and Engine",1990,5,1990,1990
1703,"Technic Steering, Suspension and Engine",1991,2,1990,1990
1704,"Technic Steering, Suspension and Engine",1993,1,1990,1990
1705,"Technic Steering, Suspension and Engine",1994,4,1990,1990
1706,"Technic Steering, Suspension and Engine",1996,1,1990,1995
1707,"Technic Steering, Suspension and Engine",1997,1,1990,1995
1708,"Technic Steering, Suspension and Engine",1998,1,1990,1995
1709,"Technic Steering, Suspension and Engine",1999,5,1990,1995
1710,"Technic Steering, Suspension and Engine",2000,4,2000,2000
1711,"Technic Steering, Suspension and Engine",2001,4,2000,2000
1712,"Technic Steering, Suspension and Engine",2002,4,2000,2000
1713,"Technic Steering, Suspension and Engine",2003,7,2000,2000
1714,"Technic Steering, Suspension and Engine",2004,2,2000,2000
1715,"Technic Steering, Suspension and Engine",2005,1,2000,2005
1716,"Technic Steering, Suspension and Engine",2008,3,2000,2005
1717,"Technic Steering, Suspension and Engine",2011,7,2010,2010
1718,"Technic Steering, Suspension and Engine",2013,4,2010,2010
1719,"Technic Steering, Suspension and Engine",2014,2,2010,2010
1720,"Technic Steering, Suspension and Engine",2016,1,2010,2015
1721,"Technic Steering, Suspension and Engine",2018,2,2010,2015
1722,"Technic Steering, Suspension and Engine",2019,6,2010,2015
1723,"Technic Steering, Suspension and Engine",2020,4,2020,2020
1724,"Technic Steering, Suspension and Engine",2021,2,2020,2020
1725,"Technic Steering, Suspension and Engine",2022,5,2020,2020
1726,"Technic Steering, Suspension and Engine",2023,1,2020,2020
1727,Tiles,1965,3,1960,1965
1728,Tiles,1969,2,1960,1965
1729,Tiles,1971,1,1970,1970
1730,Tiles,1974,2,1970,1970
1731,Tiles,1976,1,1970,1975
1732,Tiles,1978,1,1970,1975
1733,Tiles,1979,20,1970,1975
1734,Tiles,1980,14,1980,1980
1735,Tiles,1981,2,1980,1980
1736,Tiles,1982,5,1980,1980
1737,Tiles,1983,2,1980,1980
1738,Tiles,1984,4,1980,1980
1739,Tiles,1985,8,1980,1985
1740,Tiles,1986,10,1980,1985
1741,Tiles,1987,22,1980,1985
1742,Tiles,1988,19,1980,1985
1743,Tiles,1989,4,1980,1985
1744,Tiles,1990,7,1990,1990
1745,Tiles,1991,5,1990,1990
1746,Tiles,1992,4,1990,1990
1747,Tiles,1993,7,1990,1990
1748,Tiles,1994,6,1990,1990
1749,Tiles,1995,9,1990,1995
1750,Tiles,1996,11,1990,1995
1751,Tiles,1997,16,1990,1995
1752,Tiles,1998,21,1990,1995
1753,Tiles,1999,17,1990,1995
1754,Tiles,2000,15,2000,2000
1755,Tiles,2001,5,2000,2000
1756,Tiles,2002,20,2000,2000
1757,Tiles,2003,30,2000,2000
1758,Tiles,2004,58,2000,2000
1759,Tiles,2005,13,2000,2005
1760,Tiles,2006,4,2000,2005
1761,Tiles,2007,4,2000,2005
1762,Tiles,2008,8,2000,2005
1763,Tiles,2009,41,2000,2005
1764,Tiles,2010,41,2010,2010
1765,Tiles,2011,59,2010,2010
1766,Tiles,2012,71,2010,2010
1767,Tiles,2013,73,2010,2010
1768,Tiles,2014,39,2010,2010
1769,Tiles,2015,75,2010,2015
1770,Tiles,2016,100,2010,2015
1771,Tiles,2017,163,2010,2015
1772,Tiles,2018,107,2010,2015
1773,Tiles,2019,120,2010,2015
1774,Tiles,2020,208,2020,2020
1775,Tiles,2021,394,2020,2020
1776,Tiles,2022,269,2020,2020
1777,Tiles,2023,189,2020,2020
1778,Tiles Round and Curved,1980,4,1980,1980
1779,Tiles Round and Curved,1983,2,1980,1980
1780,Tiles Round and Curved,1986,1,1980,1985
1781,Tiles Round and Curved,1987,1,1980,1985
1782,Tiles Round and Curved,1988,1,1980,1985
1783,Tiles Round and Curved,1990,1,1990,1990
1784,Tiles Round and Curved,1994,3,1990,1990
1785,Tiles Round and Curved,1995,3,1990,1995
1786,Tiles Round and Curved,1999,3,1990,1995
1787,Tiles Round and Curved,2000,3,2000,2000
1788,Tiles Round and Curved,2001,8,2000,2000
1789,Tiles Round and Curved,2002,3,2000,2000
1790,Tiles Round and Curved,2003,3,2000,2000
1791,Tiles Round and Curved,2004,1,2000,2000
1792,Tiles Round and Curved,2005,1,2000,2005
1793,Tiles Round and Curved,2006,1,2000,2005
1794,Tiles Round and Curved,2010,1,2010,2010
1795,Tiles Round and Curved,2011,5,2010,2010
1796,Tiles Round and Curved,2012,13,2010,2010
1797,Tiles Round and Curved,2013,5,2010,2010
1798,Tiles Round and Curved,2014,18,2010,2010
1799,Tiles Round and Curved,2015,33,2010,2015
1800,Tiles Round and Curved,2016,62,2010,2015
1801,Tiles Round and Curved,2017,40,2010,2015
1802,Tiles Round and Curved,2018,34,2010,2015
1803,Tiles Round and Curved,2019,41,2010,2015
1804,Tiles Round and Curved,2020,91,2020,2020
1805,Tiles Round and Curved,2021,211,2020,2020
1806,Tiles Round and Curved,2022,152,2020,2020
1807,Tiles Round and Curved,2023,82,2020,2020
1808,Tiles Special,1980,4,1980,1980
1809,Tiles Special,1986,1,1980,1985
1810,Tiles Special,1987,2,1980,1985
1811,Tiles Special,1988,1,1980,1985
1812,Tiles Special,1989,1,1980,1985
1813,Tiles Special,1990,92,1990,1990
1814,Tiles Special,1991,1,1990,1990
1815,Tiles Special,1994,1,1990,1990
1816,Tiles Special,1999,3,1990,1995
1817,Tiles Special,2002,1,2000,2000
1818,Tiles Special,2004,1,2000,2000
1819,Tiles Special,2006,2,2000,2005
1820,Tiles Special,2011,4,2010,2010
1821,Tiles Special,2012,8,2010,2010
1822,Tiles Special,2013,2,2010,2010
1823,Tiles Special,2014,1,2010,2010
1824,Tiles Special,2015,2,2010,2015
1825,Tiles Special,2016,58,2010,2015
1826,Tiles Special,2017,101,2010,2015
1827,Tiles Special,2018,26,2010,2015
1828,Tiles Special,2019,5,2010,2015
1829,Tiles Special,2020,20,2020,2020
1830,Tiles Special,2021,15,2020,2020
1831,Tiles Special,2022,22,2020,2020
1832,Tiles Special,2023,9,2020,2020
1833,Tools,1969,1,1960,1965
1834,Tools,1981,1,1980,1980
1835,Tools,1986,1,1980,1985
1836,Tools,2004,1,2000,2000
1837,Tools,2005,1,2000,2005
1838,Tools,2008,1,2000,2005
1839,Tools,2009,1,2000,2005
1840,Tools,2013,2,2010,2010
1841,Tools,2015,1,2010,2015
1842,Tools,2018,4,2010,2015
1843,Tools,2020,3,2020,2020
1844,Tools,2021,3,2020,2020
1845,Transportation - Land,1966,5,1960,1965
1846,Transportation - Land,1967,5,1960,1965
1847,Transportation - Land,1968,7,1960,1965
1848,Transportation - Land,1969,3,1960,1965
