,set_num,name,year,theme_id,num_parts,img_url,id,has_parent_id,parent_id,parent_id_name,theme_name,count,cat1,cat2,cat3,brandname,studio,5year,decade
5346,5005668-1,Skeleton Key Light,2018,503,0.0,https://cdn.rebrickable.com/media/sets/5005668-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5347,5005705-1,Hot Dog Guy Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005705-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5348,5005706-1,Banana Guy Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005706-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5349,5005739-1,Batman Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005739-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5350,5005740-1,Emmet Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005740-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5351,5005741-1,Unikitty Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005741-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5352,5005757-1,Bunny Suit Guy Key Light,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005757-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5353,5005822-1,Ford Mustang Key Chain,2019,503,0.0,https://cdn.rebrickable.com/media/sets/5005822-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5354,5006074-1,Lester Key Light,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006074-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5355,5006330-1,VIP Metal Key Chain,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006330-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5356,5006363-1,Han Solo in Carbonite Metal Key Ring,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006363-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5357,5006364-1,The Mandalorian Key Light,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006364-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5358,5006365-1,Nurse Key Light,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006365-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5359,5006366-1,Surgeon Key Light,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006366-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5360,5006463-1,Mystery Brick Key Ring GWP,2020,503,0.0,https://cdn.rebrickable.com/media/sets/5006463-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5361,5006848-1,Shark Suit Guy Key Light,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5006848-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5362,5006860-1,Grogu Key Light,2021,503,0.0,https://cdn.rebrickable.com/media/sets/5006860-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5363,5007029-1,Luigi Key Chain,2021,503,0.0,https://cdn.rebrickable.com/media/sets/5007029-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5364,5007029-2,Luigi Key Chain (Gold),2021,503,0.0,https://cdn.rebrickable.com/media/sets/5007029-2.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5365,5007091-1,1964 Retro Spinning Key Chain,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007091-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5366,5007092-1,1958 Retro Logo Key Chain,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007092-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5367,5007093-1,Retro Spinning Key Chain 1950s Logo,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007093-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5368,5007259-1,UK Policeman Key Light,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007259-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5369,5007290-1,Darth Vader Key Light,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007290-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5370,5007291-1,Stormtrooper Key Light,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007291-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5371,5007403-1,Mandalorian Beskar Key Chain,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007403-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5372,5007535-1,Dr. Flieber Key Light,2022,503,0.0,https://cdn.rebrickable.com/media/sets/5007535-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5373,5007612-1,The Mandalorian Key Light,2023,503,0.0,https://cdn.rebrickable.com/media/sets/5007612-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2020,2020
5374,6012306-1,Star Wars: Battle of Hoth Die Key Chain,2012,503,6.0,https://cdn.rebrickable.com/media/sets/6012306-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5375,6031370-1,The Stig Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/6031370-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5376,6031636-1,Friends Promotional Pack,2013,503,4.0,https://cdn.rebrickable.com/media/sets/6031636-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5377,6031642-1,Legends of Chima Key Chain & Poster,2013,503,2.0,https://cdn.rebrickable.com/media/sets/6031642-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5378,764753272465-1,Worriz Key Light,2017,503,0.0,https://cdn.rebrickable.com/media/sets/764753272465-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5379,850150-1,Santa Claus Classic Key Chain,1998,503,0.0,https://cdn.rebrickable.com/media/sets/850150-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,1995,1990
5380,850152-1,Blue Brick Key Chain,2007,503,1.0,https://cdn.rebrickable.com/media/sets/850152-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5381,850152-2,Blue Brick Key Chain,2003,503,1.0,https://cdn.rebrickable.com/media/sets/850152-2.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5382,850154-1,Red Brick Key Chain,2007,503,1.0,https://cdn.rebrickable.com/media/sets/850154-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5383,850252-1,Johnny Thunder Key Chain,2003,503,0.0,https://cdn.rebrickable.com/media/sets/850252-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5384,850343-1,Soccer Player with Ball Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/850343-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5385,850353-1,Darth Vader Key Chain,2008,503,0.0,https://cdn.rebrickable.com/media/sets/850353-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5386,850354-1,Yoda Key Chain,2005,503,0.0,https://cdn.rebrickable.com/media/sets/850354-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5387,850355-1,Stormtrooper Key Chain (with Lego logo on back),2002,503,0.0,https://cdn.rebrickable.com/media/sets/850355-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5388,850416-1,Pink Hippo Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850416-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5389,850417-1,Monkey Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850417-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5390,850442-1,Lloyd ZX Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850442-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5391,850443-1,Venomari Warrior Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850443-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5392,850446-1,Darth Maul Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850446-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5393,850447-1,Snowtrooper Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850447-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5394,850448-1,Luke Skywalker Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850448-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5395,850451-1,Lord Vampyre Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850451-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5396,850452-1,Ghost Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850452-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5397,850453-1,The Monster Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850453-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5398,850456-1,I [Heart] LEGOLAND Key Chain (Male),2012,503,0.0,https://cdn.rebrickable.com/media/sets/850456-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5399,850490-1,Chicago Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850490-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5400,850491-1,Orlando Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850491-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5401,850496-1,Anaheim Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850496-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5402,850507-1,Spider-Man Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850507-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5403,850514-1,Mordor Orc Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850514-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5404,850515-1,Gandalf the Gray Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850515-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5405,850516-1,Gimli Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850516-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5406,850529-1,Loki Key Chain,2012,503,0.0,https://cdn.rebrickable.com/media/sets/850529-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5407,850602-1,Cragger Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850602-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5408,850607-1,Eris Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850607-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5409,850608-1,Laval Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850608-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5410,850609-1,Worriz Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850609-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5411,850622-1,Golden Ninja Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850622-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5412,850634-1,R2-D2 Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850634-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5413,850646-1,Donatello Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850646-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5414,850648-1,Leonardo Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850648-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5415,850653-1,Michelangelo Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850653-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5416,850656-1,Raphael Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850656-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5417,850657-1,The Lone Ranger Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850657-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5418,850663-1,Tonto Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850663-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5419,850674-1,Frodo Baggins Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850674-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5420,850680-1,Bilbo Baggins Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850680-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5421,850687-1,"NBA, Nuggets 04 Key Chain",2004,503,0.0,https://cdn.rebrickable.com/media/sets/850687-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5422,850691-1,"NBA, Heat 04 Key Chain",2003,503,0.0,https://cdn.rebrickable.com/media/sets/850691-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5423,850698-1,"NBA, New Orleans 04 Key Chain",2003,503,0.0,https://cdn.rebrickable.com/media/sets/850698-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5424,850744-1,Princess Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/850744-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5425,850752-1,Paris Key Chain,2013,503,3.0,https://cdn.rebrickable.com/media/sets/850752-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5426,850761-1,Germany Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850761-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5427,850771-1,Brickley Key Chain,2013,503,26.0,https://cdn.rebrickable.com/media/sets/850771-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5428,850789-1,Horse Bag Charm,2013,503,4.0,https://cdn.rebrickable.com/media/sets/850789-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5429,850800-1,Hedgehog Bag Charm,2013,503,15.0,https://cdn.rebrickable.com/media/sets/850800-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5430,850801-1,Tokyo Key Chain,2011,503,0.0,https://cdn.rebrickable.com/media/sets/850801-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5431,850807-1,Gold Minifigure Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850807-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5432,850808-1,Chrome Gold Brick Key Chain,2013,503,1.0,https://cdn.rebrickable.com/media/sets/850808-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5433,850813-1,Superman Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850813-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5434,850814-1,The Hulk Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850814-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5435,850815-1,Arctic Batman Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850815-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5436,850838-1,Splinter Key Chain,2013,503,0.0,https://cdn.rebrickable.com/media/sets/850838-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5437,850884-1,King Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850884-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5438,850886-1,Dragon Wizard Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850886-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5439,850894-1,Emmet Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850894-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5440,850895-1,Wyldstyle Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850895-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5441,850896-1,Bad Cop Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850896-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5442,850908-1,Rogon Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850908-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5443,850909-1,Sir Fangar Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850909-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5444,850933-1,Policeman Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850933-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5445,850951-1,Girl Minifigure Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/850951-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5446,850952-1,Classic Firetruck Bag Charm,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850952-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5447,850953-1,Police Car Bag Charm,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850953-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5448,850978-1,Olli Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/850978-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5449,850996-1,Darth Vader Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850996-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5450,850997-1,Princess Leia Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850997-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5451,850998-1,Boba Fett Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850998-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5452,850999-1,Stormtrooper Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/850999-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5453,851000-1,C-3PO Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851000-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5454,851003-1,The Joker Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851003-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5455,851005-1,Batgirl Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851005-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5456,851006-1,Star-Lord Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851006-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5457,851018-1,Scolder Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851018-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5458,851030-1,Harry Potter Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851030-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5459,851031-1,Hermione Key Chain,2005,503,0.0,https://cdn.rebrickable.com/media/sets/851031-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5460,851032-1,Hagrid Key Chain,2005,503,0.0,https://cdn.rebrickable.com/media/sets/851032-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5461,851033-1,Dumbledore Key Chain with 2 x 2 Tile with Harry Potter Logo,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851033-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5462,851035-1,Vampire Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851035-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5463,851036-1,Ghost Key Chain,2005,503,0.0,https://cdn.rebrickable.com/media/sets/851036-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5464,851037-1,Train Worker Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851037-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5465,851039-1,Chef Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851039-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5466,851044-1,R2-D2 Key Chain,2004,503,0.0,https://cdn.rebrickable.com/media/sets/851044-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2000,2000
5467,851091-1,R2-D2 Key Chain,2005,503,0.0,https://cdn.rebrickable.com/media/sets/851091-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2005,2000
5468,851316-1,R2-D2 Key Chain,2014,503,0.0,https://cdn.rebrickable.com/media/sets/851316-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5469,851324-1,Dolphin Bag Charm,2014,503,3.0,https://cdn.rebrickable.com/media/sets/851324-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2010,2010
5470,851330-1,I [Heart] LEGOLAND Key Chain (Female),2015,503,0.0,https://cdn.rebrickable.com/media/sets/851330-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5471,851332-1,I [Heart] LEGOLAND Key Chain (Male),2015,503,0.0,https://cdn.rebrickable.com/media/sets/851332-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5472,851351-1,Ninja Kai Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851351-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5473,851352-1,Titanium Ninja Zane Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851352-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5474,851353-1,Anacondrai Kapau Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851353-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5475,851354-1,Wrayth Key Chain,2016,503,0.0,https://cdn.rebrickable.com/media/sets/851354-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5476,851368-1,Laval Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851368-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5477,851369-1,Icebite Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851369-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
5478,851393-1,Mermaid Key Chain,2015,503,0.0,https://cdn.rebrickable.com/media/sets/851393-1.jpg,503,1,501,Gear,Key Chain,1,Gear,Gear,Key Chain,subset,notgiven,2015,2010
